film_id,title,year,genre,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,decade,primary_genre,arch_0_weight,arch_1_weight,arch_2_weight,arch_3_weight,arch_4_weight,arch_5_weight,dominant_archetype
tt0089469,Legend,1985,Adventure|Fantasy,-2.226512,-0.801015,1.377437,0.652396,-0.203513,-0.224922,-0.800502,0.642535,0.574247,-0.778349,-1.531493,-0.8107,-0.204568,-0.142058,-0.820433,0.599338,1.330807,1.34849,0.640297,1.378517,1980s,Adventure,0.0,0.0,0.6332571682246617,0.024519032809011562,0.3422237989663268,0.0,2
tt3569230,Legend,2015,Crime|Thriller,-1.494402,-0.707566,0.078663,0.724489,0.851816,1.650465,0.842843,-2.15763,-0.699845,-1.501929,-0.69727,0.062891,1.634867,0.068945,-0.723064,0.814742,0.85122,0.299153,0.067387,0.034227,2010s,Crime,0.08994710709710338,0.0,0.12232274541267203,0.30381083518562113,0.4839193123046034,0.0,4
tt0107387,Leprechaun,1993,Horror|Comedy,-1.02415,0.306214,-1.030576,0.478692,-0.259254,-1.023759,1.308503,0.530458,1.295452,-0.107076,-1.017069,-1.808199,-1.045038,-1.023623,0.422043,2.032007,-0.247381,0.492835,0.518385,1.201536,1990s,Horror,0.2605044416075464,0.0,0.7394955583924535,0.0,0.0,0.0,2
tt0110329,Leprechaun 2,1994,Comedy|Horror,0.933689,0.089989,-0.737166,-0.730668,-0.673702,0.096151,0.159259,-2.155719,-0.741995,0.081082,0.888618,0.099348,1.757312,0.874447,-0.748795,-0.720353,-1.422167,0.092612,0.927629,1.930427,1990s,Comedy,0.0,0.26482247957613786,0.0,0.0,0.4037009105815482,0.33147660984231403,4
tt1707386,Les Miserables,2012,History|Drama,0.337628,0.93943,0.351961,-0.917843,-2.77625,-0.292229,-1.503267,-0.276325,-0.273402,-0.249226,0.964558,0.352728,0.968522,0.964199,1.466684,0.971164,-0.886633,-0.847863,0.349454,0.356711,2010s,History,0.45794722205053046,0.0,0.0,0.0,0.14965647076866076,0.3923963071808087,0
tt1228987,Let Me In,2010,Drama|Horror|Mystery,0.556895,-0.335872,-1.536931,-1.471994,0.514302,2.408475,1.162182,-0.130128,-0.172265,-0.142191,1.189718,-0.822441,-0.200531,0.490728,-1.412701,0.581549,-0.843829,-0.846255,1.183526,-0.172237,2010s,Drama,0.23877233138992848,0.35756441384042736,0.3123331378220095,0.03317695079815538,0.05815316614947927,0.0,1
tt0093409,Lethal Weapon,1987,Action|Thriller|Crime,1.713523,-0.301193,0.472731,-0.313738,-1.657952,-1.520346,-0.331565,0.369207,0.354977,-1.357706,-0.279084,-0.284439,-0.829612,1.061111,-0.78682,-0.990311,1.044339,1.655196,1.056714,0.924967,1980s,Action,0.10878727707470574,0.0747921570349932,0.15544197909138327,0.0,0.0,0.6609785867989179,5
tt0097733,Lethal Weapon 2,1989,Action|Thriller|Crime,-0.438743,-0.456907,1.039183,1.859492,1.773424,1.053069,-0.454418,0.268426,-0.408379,-0.510978,-1.934768,-1.037094,-0.259317,1.03941,0.309562,-1.171839,0.772956,0.320672,-0.429398,-1.334353,1980s,Action,0.17751158651466128,0.0,0.13274066304481116,0.6320536100187965,0.05769414042173108,0.0,3
tt0122151,Lethal Weapon 4,1998,Action|Crime|Thriller,-0.933148,-0.919511,-0.013203,-0.002081,-0.892927,0.887603,-1.768055,-0.027936,0.876778,-0.148184,0.896443,0.027923,-0.891426,0.063539,-1.030499,0.908902,2.618143,-0.06102,-0.879162,1.287819,1990s,Action,0.27541415707210787,0.07391227895138235,0.3252339251358087,0.0,0.29299375978366815,0.03244587905703286,2
tt0119528,Liar Liar,1997,Comedy,1.338098,-0.034918,-0.005859,0.754964,-0.015189,-0.00958,-0.682963,-0.014217,-0.677246,-0.006928,-0.672512,-0.013355,-0.676675,-1.356127,-1.34869,-0.658892,0.659055,-0.02629,0.090719,3.356605,1990s,Comedy,0.0,0.172183161165752,0.2988720597116862,0.13019660629871618,0.0,0.3987481728238456,5
tt0097742,Licence To Kill,1989,Adventure|Action|Thriller,0.882618,0.289223,0.324937,-0.735554,-0.846877,0.372938,0.301197,-0.282778,2.027342,0.301305,2.035346,-0.261922,-0.801406,-0.26686,0.873033,0.881195,-1.416205,-1.543861,-1.325709,-0.807963,1980s,Adventure,0.5369608502663182,0.4128181576549139,0.0,0.05022099207876785,0.0,0.0,0
tt5989218,Life Itself,2018,Drama|Romance,-0.600029,0.243185,0.24819,0.229225,0.228529,-2.228359,-1.426161,0.224614,-0.610761,0.248866,0.447927,1.92147,1.095791,-0.599188,-0.648171,-0.604837,-0.607299,-0.595559,1.086542,1.946027,2010s,Drama,0.0,0.32178228761700256,0.0,0.0,0.4400252093530361,0.23819250302996134,4
tt0454876,Life Of Pi,2012,Adventure|Drama,0.086723,-0.711318,0.090725,0.078593,0.866564,0.081999,0.020255,0.87217,-0.854565,-1.491461,-0.6794,-0.872084,-1.418935,1.679392,1.685117,1.687723,0.88908,0.10189,-0.722597,-1.389872,2010s,Adventure,0.6062966046136185,0.0,0.1870087171257517,0.20669467826062982,0.0,0.0,0
tt0102303,Life Stinks,1991,Comedy,0.226343,-0.814402,-0.296848,-0.811569,-0.817882,-0.812434,-0.813247,-0.292428,1.797179,0.237073,-0.286518,2.323206,1.796928,0.735374,-0.828504,-0.810227,0.230825,-1.325121,-0.274552,0.836805,1990s,Comedy,0.2306003399159951,0.4072031383149233,0.0,0.0,0.3621965217690817,0.0,1
tt4786282,Lights Out,2016,Horror,-0.663511,-1.671207,-0.673706,-0.675699,-0.692038,2.315615,-0.60192,1.315004,-0.663753,0.321772,-0.678185,-0.648357,-0.652563,-0.496827,-0.594911,1.342469,1.310712,1.263016,0.39758,0.446509,2010s,Horror,0.2649670493381844,0.0,0.6488037115615507,0.0,0.08622923910026495,0.0,2
tt0093418,Like Father Like Son,1987,Comedy|Fantasy,0.723957,0.103043,-0.490114,-0.49015,-1.666787,-1.06388,0.093183,0.725658,1.191857,1.910706,-0.90591,-0.472646,-0.979571,-1.669524,-0.481852,0.154691,0.700029,0.052112,0.717674,1.847525,1980s,Comedy,0.05006078311527638,0.3315407351338186,0.31148258806504037,0.0,0.0,0.3069158936858645,1
tt0443272,Lincoln,2012,History|Drama,1.853665,1.151642,0.453258,-0.961956,-0.974713,-0.25008,1.839962,0.472444,-1.7963,-0.965845,0.505166,0.467218,-1.633898,-0.946783,-0.093898,0.528102,-0.274078,0.51379,0.62773,-0.515427,2010s,History,0.28682525947361975,0.03402626285206172,0.1823051854654078,0.21147577667174558,0.0,0.28536751553716505,0
tt3741834,Lion,2016,Drama,0.03172,-0.555756,0.033548,0.610629,0.524326,0.61354,0.616672,1.193258,1.195016,1.198522,0.023745,-1.137989,-2.304569,-2.300992,-0.567659,-0.568875,0.018212,0.030159,1.193494,0.153,2010s,Drama,0.0,0.4149890962045089,0.5717263076733368,0.01328459612215433,0.0,0.0,2
tt0449059,Little Miss Sunshine,2006,Comedy|Drama,0.244967,-0.736701,-0.733297,-0.246806,-1.187582,-0.225449,-1.225528,-0.244285,-0.255127,-0.290825,1.219496,-0.231866,-1.721506,-0.771174,-0.243386,0.747173,1.70871,1.230364,0.744252,2.218571,2000s,Comedy,0.026285088396739112,0.0,0.37878709777648445,0.0,0.08842191476289579,0.5065058990638805,5
tt0091419,Little Shop Of Horrors,1986,Horror|Comedy,-0.220203,-0.6654,0.276267,-0.196474,-0.636056,-0.710378,-2.202296,-0.782858,0.252571,-1.194032,-0.238731,-1.168547,-0.667001,0.785245,1.238777,1.238726,1.232715,1.215078,1.222575,1.220021,1980s,Horror,0.142079543043167,0.0,0.2034996349663699,0.0,0.2362771862419891,0.41814363574847396,5
tt3281548,Little Women,2019,Drama|Romance,-0.14353,-1.045571,-1.975965,-1.069604,0.755019,0.749893,0.738419,1.629669,-0.163886,-1.046149,-1.046222,-0.330836,0.03579,0.743398,-0.157844,-1.043966,-0.143629,1.649389,1.650031,0.215595,2010s,Drama,0.15157093375789207,0.0743569076890777,0.5588445918931066,0.0,0.21522756665992357,0.0,2
tt2361317,Live By Night,2016,Crime|Drama|Thriller,0.138796,0.141693,0.130914,-1.350147,-1.280215,-0.638235,-0.70402,0.25536,0.89399,1.609355,0.2363,-1.200079,0.026906,0.156043,1.616373,2.319952,-0.61271,-0.60369,-1.350127,0.213544,2010s,Crime,0.7279735556429032,0.09512902458616114,0.0,0.0,0.0,0.1768974197709356,0
tt0337978,Live Free Or Die Hard,2007,Action|Thriller,-0.09692,-0.753567,-0.157434,-0.648767,-0.757315,-1.328568,-0.160948,-0.748292,-0.756714,0.397739,1.42615,-0.183954,-0.751257,0.939481,0.400686,0.376548,-0.168099,-0.734736,0.426536,3.279431,2000s,Action,0.0,0.1735182388181467,0.0,0.0,0.45854397551261017,0.3679377856692431,4
tt9051908,Living,2022,Drama,0.736726,-1.359869,-1.374497,-0.664719,-1.347028,-0.641301,0.729738,1.430072,0.734751,0.028745,-1.373434,0.042678,0.736482,0.039335,-0.656756,0.033286,-0.660061,-0.006578,1.431638,2.140793,2020s,Drama,0.054625129650715115,0.29221770910691663,0.31416225459035363,0.0,0.18799523633080806,0.15099967032120665,2
tt0120735,Lock Stock And Two Smoking Barrels,1998,Comedy|Crime,-0.071802,-0.940606,0.782783,-0.041507,-0.957128,-0.08609,-0.088815,-0.924241,-0.937068,0.773627,0.788205,-0.955468,-0.943674,-0.925132,2.503292,1.582124,1.522226,-0.06698,-0.089881,-0.923864,1990s,Comedy,0.6396543699401201,0.0,0.20078477801446126,0.040984894445936955,0.0,0.11857595759948171,0
tt2692904,Locke,2013,Drama|Thriller,1.436321,0.540602,-1.124758,-2.050881,-1.186877,-0.318048,-1.182205,-0.31667,1.430556,-0.275381,-0.317552,0.611792,0.549129,0.569226,-0.279958,-1.182987,1.418229,0.561175,-0.310741,1.429027,2010s,Drama,0.24344774720653017,0.19764516334956528,0.0,0.0,0.0,0.5589070894439045,5
tt3315342,Logan,2017,Action|Drama|Science Fiction,-0.567903,-2.268199,-1.419759,0.088654,0.101352,0.304837,1.139239,-1.327766,0.249234,-1.317805,1.1407,1.176645,0.84722,0.79621,-1.381405,0.262098,1.011094,0.288852,0.293459,0.583243,2010s,Action,0.20941214389757415,0.09990725011905033,0.10447213645586041,0.0,0.5862084695275152,0.0,4
tt1091191,Lone Survivor,2013,War|Action|Drama,1.33149,0.760083,1.318414,0.644408,-0.014057,-0.692563,-2.044607,-2.039747,-0.020204,-0.552512,-0.714639,-1.33654,-0.015125,-0.693903,0.65099,1.295924,0.653415,0.654727,0.019823,0.794624,2010s,War,0.06845847384114462,0.0,0.0,0.3573540971519552,0.0,0.5741874290069002,5
tt0318155,Looney Tunes Back In Action,2003,Animation|Comedy|Family,0.575017,-0.234126,0.572255,-0.244871,-1.065818,-0.120226,0.55947,-0.322961,-0.879361,0.567445,-0.242539,0.570372,1.410893,-0.16461,-1.11551,-1.02861,-1.86591,-0.377714,2.806214,0.600591,2000s,Animation,0.0,0.45294552769632307,0.0,0.0400664427783461,0.25700590134266466,0.24998212818266627,1
tt1276104,Looper,2012,Action|Thriller|Science Fiction,0.773728,0.155753,-1.030044,-1.532527,1.293119,1.411519,0.167037,0.158519,-1.560847,-0.965206,-0.367519,-0.393294,-1.523639,-0.43116,0.108069,0.81501,-0.405322,0.165534,1.248621,1.912649,2010s,Action,0.0,0.0,0.6194566358334657,0.11936914598329774,0.1324752492904129,0.1286989688928236,2
tt0116922,Lost Highway,1997,Drama|Thriller|Mystery,1.178827,-0.440141,-2.244596,-1.695772,-1.209174,0.029673,-0.083751,-0.554378,-1.262055,0.02222,1.145182,0.496731,1.73533,0.005735,-0.124387,0.536689,0.01773,0.592797,0.61851,1.234831,1990s,Drama,0.2692727793214166,0.044383090521681184,0.0,0.0,0.28828561331049474,0.39805851684640736,5
tt0335266,Lost In Translation,2003,Drama|Comedy|Romance,-1.522177,-1.525256,-0.654091,1.118592,1.259032,0.461265,1.093277,-1.007756,-0.778998,-0.457947,0.817347,1.255954,-0.009796,0.626428,0.093363,-0.016861,-0.204622,-0.601293,-0.109595,0.328006,2000s,Drama,0.13444215129411785,0.07012494189286572,0.0,0.22323751083329432,0.5721953959797222,0.0,4
tt0314331,Love Actually,2003,Comedy|Romance|Drama,0.021267,-1.995734,-1.976535,-1.97252,-0.478379,0.530777,0.517582,0.021306,0.019596,-0.476912,-0.517366,0.028524,0.019102,1.012154,0.036525,1.504109,0.528897,1.140349,1.019606,1.017654,2000s,Comedy,0.303728959356239,0.0,0.34264728657743443,0.0,0.3536237540663266,0.0,4
tt3256804,Love And Friendship,2016,Unknown,-0.493921,-1.273869,1.059891,-0.480837,0.284666,-0.464885,-0.491389,0.267988,0.173599,-1.256331,0.288104,0.288824,-1.233496,-1.283897,-1.276334,0.289016,1.676855,0.290011,1.769555,1.866449,2010s,Unknown,0.0,0.050595739999909926,0.5777833633721057,0.0,0.17911721255470173,0.19250368407328267,2
tt0758752,Love And Other Drugs,2010,Drama|Comedy|Romance,-0.22039,-0.820689,0.222347,-0.271227,-0.840653,0.823834,-0.275127,-1.394701,-1.408115,0.241703,1.403414,0.834679,-1.387376,-0.814658,0.273007,0.281546,1.417571,-0.273011,-0.270398,2.478245,2010s,Drama,0.02892218235380978,0.07489006303134452,0.2306645952989662,0.032414800458541226,0.3757252423581657,0.25738311649917245,4
tt2639344,Love Is Strange,2014,Drama,1.227382,0.721038,0.617845,-0.301603,0.711758,0.208877,-1.314703,-0.806934,-0.29643,-0.72953,-0.323108,-0.298287,0.714254,0.113899,-1.805508,-2.326242,0.20429,1.222589,1.229166,1.231246,2010s,Drama,0.0,0.1780789862374125,0.0,0.30881149563366045,0.05458082013002832,0.45852869799889856,5
tt5164432,Love Simon,2018,Comedy|Drama|Romance,0.211483,0.188784,1.4729,1.47352,0.194113,0.180768,0.202499,-0.35926,-1.183188,1.457485,0.81434,-1.714805,-1.083822,0.197375,-0.449748,-1.207641,-1.7335,-0.332888,1.477422,0.194163,2010s,Comedy,0.0,0.35457793252515785,0.09152771407103519,0.448646710648287,0.10246437046800619,0.0027832722875136473,3
tt4669986,Loving,2016,Drama|Romance,0.649126,1.23896,-1.079051,-2.303759,-1.103918,-0.531505,-1.128801,0.641791,-0.524315,-0.537355,0.055825,0.581908,-0.527732,1.23661,1.225272,0.704048,-0.552202,-0.530279,1.241844,1.243531,2010s,Drama,0.32385112430318597,0.01732952397757048,0.0,0.0,0.12494368275644477,0.5338756689627988,5
tt12801262,Luca,2021,Animation|Comedy|Fantasy|Family|Drama,0.666542,-0.031911,0.673226,1.252839,0.024077,0.105319,-0.48742,-0.469882,0.090408,1.246679,0.663947,0.099992,0.098363,-1.729517,-2.226967,-1.659395,-0.408942,-0.484305,0.735018,1.84193,2020s,Animation,0.0,0.6076335749118182,0.011610131569138078,0.1815357093558464,0.0,0.19922058416319732,1
tt0425210,Lucky Number Slevin,2006,Drama|Thriller|Crime|Mystery,0.383781,-0.257003,0.402242,0.379014,0.383303,-0.898679,-1.540138,-0.264639,-0.951091,-1.542385,-0.257793,-0.250041,-0.896961,0.386159,0.407406,0.389792,0.37593,-0.842285,2.287696,2.30569,2000s,Drama,0.0,0.0,0.17057747793091305,0.13784871267442173,0.2790418133109707,0.41253199608369456,5
tt2872732,Lucy,2014,Action|Science Fiction,-1.187847,-2.327662,-1.757924,-1.184982,1.087215,0.523371,1.0723,1.084393,0.543122,-0.052829,-0.609262,-0.053382,-0.062031,-0.053028,-0.608319,-0.190321,1.08455,1.087252,0.517128,1.088256,2010s,Action,0.13226605821244133,0.06326769163252859,0.5459093040830243,0.0,0.2585569460720059,0.0,2
tt4682804,Lucy In The Sky,2019,Drama|Thriller|Romance,1.982548,1.337376,1.288513,0.010018,-0.024882,0.633454,1.253366,-0.003414,0.630317,-0.727857,-0.729309,0.64544,0.60084,-1.348532,-2.028581,-0.718596,-0.692193,-0.707832,-0.698169,-0.702508,2010s,Drama,0.10603290629680709,0.3876164924874255,0.0,0.5063506012157674,0.0,0.0,3
tt1470023,Macgruber,2010,Action|Comedy,2.570081,1.048904,0.274501,-1.290757,-2.075626,-0.496658,0.850194,-0.459646,0.318984,-0.457072,0.267693,-0.48274,1.060127,1.050401,-1.140974,0.266446,-0.499677,0.23616,-0.552497,-0.487843,2010s,Action,0.4303366338333669,0.1788425484763819,0.0,0.04625315077861721,0.0,0.34456766691163404,0
tt1392190,Mad Max Fury Road,2015,Action|Adventure|Science Fiction,1.188931,-0.707008,0.147611,-1.187814,-1.793992,-1.667274,1.299881,-0.014937,-0.069616,1.225523,1.299034,0.655986,-0.557125,-0.683722,-1.52205,0.06664,0.022679,1.29594,0.675267,0.326044,2010s,Action,0.19605370619161822,0.3983212255389203,0.0,0.0,0.0,0.4056250682694614,5
tt0093467,Made In Heaven,1987,Romance|Comedy|Drama|Fantasy,0.097733,-1.418839,0.069142,-0.675401,-1.442847,-0.671222,1.584015,0.092537,2.323353,1.548777,-0.679445,-0.676817,0.087235,-1.435546,-0.689422,0.665168,0.191898,0.097479,0.089937,0.842264,1980s,Romance,0.2794122907654225,0.3695168369150186,0.35107087231955897,0.0,0.0,0.0,1
tt5535276,Maestro,2023,Drama|Romance|Music,1.123891,1.115554,0.267494,-0.727424,-1.31985,1.037379,1.123607,1.119222,1.091237,1.125167,0.265889,-0.598609,-1.479425,-2.218991,-0.59721,-0.620159,0.251363,0.227321,-0.593375,-0.593081,2020s,Drama,0.2318656342655427,0.48088552337874624,0.2529424631112963,0.03430637924441468,0.0,0.0,1
tt3471098,Maggies Plan,2016,Drama|Romance|Comedy,0.611337,0.811323,0.089043,0.778423,0.077438,0.073024,0.782503,0.070403,0.079611,0.780805,-0.788837,-0.642967,0.081357,2.174705,-0.612781,-1.34282,-2.036178,-2.022573,0.079003,0.95718,2010s,Drama,0.017576236128707273,0.4836903289766335,0.0,0.3391397888475361,0.15959364604712314,0.0,1
tt0175880,Magnolia,1999,Drama,0.657432,0.157209,-1.379876,-0.7705,-1.908885,0.640699,0.990625,-0.367631,0.648159,-0.864096,-0.374869,-0.891642,-0.398139,-0.89387,-0.893275,0.677648,2.181907,1.106844,0.561219,1.12104,1990s,Drama,0.2102584848636706,0.0,0.5405565117627005,0.0,0.0,0.2491850033736289,2
tt12676326,Malcolm And Marie,2021,Drama|Romance,2.042031,-0.079774,-1.863015,-0.089253,0.241523,0.258905,-0.805461,-1.162692,-1.12527,-0.100252,-0.451442,-0.45318,-0.449297,0.262463,0.622708,0.627508,-0.705615,-0.442524,1.983606,1.689028,2020s,Drama,0.015211943762977291,0.0,0.1556365701993696,0.1431718886880148,0.1541108325218373,0.531868764827801,5
tt0104797,Malcolm X,1992,Drama|History,0.831003,0.271256,0.296378,1.911486,0.815292,-0.863702,-1.468398,-2.00193,-0.879029,0.910665,1.379638,-0.835334,-0.30012,0.253655,-0.805306,-0.433364,0.14871,1.37616,0.255721,-0.86278,1990s,Drama,0.10338232019238451,0.0,0.0,0.49349630047519294,0.11487512829557067,0.28824625103685186,3
tt0328099,Malibus Most Wanted,2003,Comedy|Crime,-0.024085,-0.560565,0.135175,-0.538622,1.525205,0.826769,0.819389,-1.16009,-1.252313,-1.251189,0.079556,-1.256554,-1.941554,0.099081,0.219875,0.128733,0.810876,1.503571,0.149816,1.686926,2000s,Comedy,0.0,0.0,0.6494875732892097,0.17132419776652627,0.17918822894426395,0.0,2
tt3811906,Malignant,2021,Horror|Mystery,-1.736537,-0.762946,-0.736796,-0.228705,-0.772064,0.165837,0.180133,-1.2467,-0.28846,1.619814,1.388308,1.16554,-0.735858,-0.759758,1.187942,-0.175822,0.652515,0.709724,1.608851,-1.235018,2020s,Horror,0.40373006544282247,0.13415254164294815,0.0705189208549434,0.0,0.39159847205928594,0.0,0
tt0113749,Mallrats,1995,Romance|Comedy,-0.53247,-0.589849,0.333734,-0.047961,-0.977289,-1.39387,-0.100931,-0.098461,-1.380005,-0.543262,-0.527047,-0.526917,-0.526824,-0.109054,1.187561,1.633871,2.914111,0.758983,0.319939,0.205741,1990s,Romance,0.4097531290602517,0.0,0.2668042860761911,0.0,0.060411912369050545,0.2630306724945067,0
tt1568338,Man On A Ledge,2012,Action|Thriller|Crime,0.348327,0.353971,0.357762,0.371125,0.369219,-1.24954,0.387667,-0.445508,-1.2576,-0.49411,-1.272503,-1.179611,-1.229492,-1.269248,0.357365,1.022778,0.382427,0.459218,1.986182,2.001571,2010s,Action,0.0,0.0,0.5575125502995985,0.0612425152970692,0.0,0.3812449344033323,2
tt0328107,Man On Fire,2004,Action|Drama|Thriller,1.082468,0.418216,0.411436,-0.284334,-2.277231,0.421086,1.749457,1.120518,0.284125,0.388017,0.409197,-0.243164,-0.841761,-2.262702,1.068048,-0.392004,-0.224174,0.367608,-0.946814,-0.247992,2000s,Action,0.40870314935536584,0.341931942749857,0.24936490789477722,0.0,0.0,0.0,0
tt0125664,Man On The Moon,1999,Comedy|Drama|History,-0.491346,1.024445,-0.137723,-0.147663,-0.451551,-1.255592,-1.221609,0.266534,-0.619123,-0.872516,-0.501373,-0.49624,0.253309,0.266934,-0.388956,-1.253761,0.267703,1.398751,1.797987,2.56179,1990s,Comedy,0.0,0.019716392769094215,0.2141201911556058,0.0,0.25103999540942956,0.5151234206658705,5
tt6998518,Mandy,2018,Fantasy|Action|Horror,1.505817,-0.168125,0.666938,-0.183321,0.656584,-0.870953,0.014445,0.622979,-0.113343,-1.059156,-0.21213,-0.19679,0.402298,-1.895416,-1.013663,1.379275,1.498771,1.488043,-1.033473,-1.48878,2010s,Fantasy,0.4641923646078279,0.0,0.18763806098414196,0.27953706191530914,0.0,0.06863251249272098,0
tt0095583,Maniac Cop,1988,Action|Horror|Mystery,1.01867,-0.493862,-1.210956,-0.505467,-0.547708,0.196755,0.967324,-1.20133,-1.134746,1.011939,-0.444779,1.621095,-0.24041,-0.478385,-1.189915,-0.471598,-0.466888,0.117414,1.011003,2.441843,1980s,Action,0.0,0.3336580840121581,0.10339309625222136,0.0,0.22331308296215327,0.3396357367734673,5
tt10618286,Mank,2020,Drama|History,1.207281,-0.138255,1.856588,0.691648,1.200749,-0.124443,-1.457423,-0.7963,-0.805598,-2.136338,-0.137203,0.590398,-1.306909,-0.127603,-0.799072,1.214912,-0.122027,-0.142354,0.522355,0.809595,2020s,Drama,0.0,0.0,0.016974200710765417,0.5586196352445602,0.09657116432927228,0.32783499971540225,3
tt1615147,Margin Call,2011,Thriller|Drama,-0.051859,0.817691,-0.935713,-0.057963,-0.947123,-0.871664,-0.955165,-0.909711,0.818796,-0.950555,-1.843812,-0.938885,1.719332,0.846164,0.839637,1.848996,0.823984,-0.046035,0.847399,-0.053511,2010s,Thriller,0.4798608486629388,0.0,0.038292199262628744,0.0,0.145875158355625,0.3359717937188074,0
tt19995770,Maria,2024,History|Drama,1.675189,0.577272,-2.639065,0.667831,-0.581705,0.583905,0.592905,-0.491643,0.587837,0.650052,-0.496429,-0.477664,-0.466499,0.59253,-0.489235,-0.502184,-0.491899,-1.566671,0.595067,1.680404,2020s,History,0.09692277006859194,0.43988487496789125,0.18324405035951416,0.047492762983644916,0.00047551633778010027,0.23198002528257758,1
tt0390221,Maria Full Of Grace,2004,Drama|Thriller|Crime,1.172276,-0.469558,-0.491357,1.269242,2.098347,-0.47012,-0.46613,1.267931,-0.473611,-1.333432,-0.463079,-0.476332,-1.336161,-0.205468,1.271474,0.396731,0.394029,-1.240413,-1.286609,0.84224,2000s,Drama,0.25364960403591036,0.0,0.2590942802283523,0.47042285688140273,0.01683325885433464,0.0,3
tt7653254,Marriage Story,2019,Drama,1.184213,0.732988,-1.015552,1.613736,0.709945,-0.150772,-1.036113,-0.599742,-1.033001,-1.11355,0.735468,1.20123,-0.162636,-0.592529,-1.084811,-1.040797,-0.590501,-0.576277,0.744891,2.07381,2010s,Drama,0.0,0.19126750559230477,0.0,0.3277333957570561,0.19685775875144274,0.2841413398991963,3
tt0116996,Mars Attacks,1996,Comedy|Fantasy|Science Fiction,0.522729,-1.24287,0.500634,-1.297154,-0.663375,-0.75309,1.156291,-0.001176,0.51886,1.113879,0.48804,-0.005087,0.533389,-0.084602,-1.276516,-1.446337,-0.150599,-1.305034,1.119518,2.2725,1990s,Comedy,0.0,0.6174062915082514,0.029301665025441608,0.0,0.19470157357196352,0.15859046989434342,1
tt32916440,Marty Supreme,2025,Drama|Thriller,0.278529,0.166966,-0.311863,1.625006,0.686075,0.185024,-0.823745,-0.833577,0.685112,0.680194,-0.326176,-1.763135,-0.835036,-1.337198,-0.844829,-0.761287,-0.721965,0.690071,1.704177,1.857658,2020s,Drama,0.0,0.21376008068380703,0.4510654331883158,0.18878384360359435,0.0,0.14639064252428283,2
tt1663655,Martyrs,2015,Horror|Mystery,0.308747,-1.623896,-0.929506,-0.175628,-0.864438,-0.240648,0.504696,-0.283076,-0.301913,1.131991,0.523973,1.137334,-0.936674,-2.288479,-0.921297,1.140518,1.065215,0.424519,1.131883,1.196681,2010s,Horror,0.11926730285486806,0.1975843632345447,0.38502139094079957,0.0,0.07227452414870486,0.22585241882108284,2
tt5028340,Mary Poppins Returns,2018,Fantasy|Family|Comedy,-0.412756,-2.276725,0.078932,-0.418081,-0.003706,0.042805,-0.421288,1.057406,1.545324,1.043004,0.000101,-0.423321,-1.399658,-1.406594,0.06676,1.537409,-0.419795,-0.414917,0.674904,1.550195,2010s,Fantasy,0.1394522484503908,0.2853414191552715,0.5053763210418623,0.0,0.06983001135247541,0.0,2
tt2328900,Mary Queen Of Scots,2018,Drama|History,0.834846,0.150035,1.479925,0.155054,0.822241,1.444509,1.454939,1.49678,-0.515651,0.194543,-0.364878,-1.71598,-1.293152,-1.188746,-0.466725,-1.201843,-1.205912,-0.511611,0.151747,0.279878,2010s,Drama,0.0,0.288095636365763,0.31579727092866666,0.3961070927055702,0.0,0.0,3
tt0109836,Mary Shelleys Frankenstein,1994,Drama|Horror|Science Fiction|Romance,-1.163684,-0.429211,-1.217436,-0.34127,1.123926,-0.461734,-0.605008,-0.417302,0.395999,-1.992164,-1.188361,2.015609,0.520786,1.214439,1.116515,-0.37691,1.19845,-0.393287,0.40119,0.599455,1990s,Drama,0.2581550986588385,0.0,0.015630318642856356,0.07508261722778077,0.6511319654705244,0.0,4
tt11389748,Mass,2021,Drama,0.641305,0.07077,-0.024607,0.777737,0.047378,1.209425,0.050533,-0.573922,-0.887941,0.037817,-1.720077,-1.14829,-0.997351,-1.135481,-1.705148,0.185488,1.073998,1.216236,1.21497,1.66716,2020s,Drama,0.0,0.0,0.6811254596395785,0.17731123766035117,0.0,0.14156330270007028,2
tt11286210,Master,2022,Horror|Drama|Mystery,2.539555,0.020536,0.012572,0.650347,1.905286,-0.001741,0.635935,-0.621807,-0.625879,-0.626108,-0.626161,-0.618317,1.242977,-0.01464,-1.268037,-0.061292,0.01047,-0.029769,-0.627597,-1.89633,2020s,Horror,0.34717925539573924,0.0,0.0,0.6528207446042608,0.0,0.0,3
tt0416320,Match Point,2005,Drama|Romance|Thriller,1.622925,1.620662,0.117575,0.124054,0.615806,-0.391738,1.116999,0.61762,1.115675,0.616347,-0.893175,-1.391199,-1.894391,-1.898451,-0.892557,-0.386607,0.10086,0.10045,0.114659,-0.135513,2000s,Drama,0.03207073378987256,0.2840952414521311,0.39352831347537676,0.2903057112826196,0.0,0.0,2
tt3721954,Maudie,2016,Drama|Romance|History,1.246088,1.857112,0.604928,-0.015508,-1.305937,-1.277995,-0.616728,-0.56021,-1.840849,0.627418,1.239385,0.623805,0.621697,-1.231011,-1.203719,-0.000104,0.002709,-0.019922,1.241132,0.00771,2010s,Drama,0.056966823120334825,0.19296332490198004,0.0,0.14072501519761277,0.0,0.6093448367800723,5
